,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
18412,18412,7upubP2QFFaVnsBscZ7Aai,Adam Ferrara,Funny as Hell,92 with One Leg,22,298360,True,0.411,0.892,6,-13.096,1,0.913,0.868,2.57e-06,0.856,0.166,89.497,4,comedy
37262,37262,1Jn67dBop9m1of7NrYzmm6,Rudimental;Jess Glynne;Macklemore;Dan Caplen,10's Dance Classics,These Days,0,211760,False,0.654,0.798,0,-4.084,1,0.045,0.188,0.0,0.15,0.576,92.209,4,funk
75813,75813,4ZJv4VgIP6fXezsrkWxPUw,Emile Pandolfi,By Request,Memory,21,166466,False,0.255,0.199,0,-19.193,1,0.0348,0.991,0.895,0.12,0.0963,131.775,5,new-age
102832,102832,1Dvcr61hD39MAMrN65eDMe,Ankur Tewari;The Ghalat Family,Tum Badal Gaye (Gibson Sessions at Saavn Studios),Tum Badal Gaye - Gibson Sessions at Saavn Studios,34,262767,False,0.686,0.4,0,-9.326,1,0.0353,0.865,4.91e-05,0.158,0.34,139.946,3,songwriter
9852,9852,10ifawoZHnRZjwiQjcoY1S,Armandinho;Vitor Isensee,Eu Sou do Mar,Eu Sou do Mar,43,264000,False,0.778,0.641,5,-6.977,0,0.0437,0.0105,0.0,0.243,0.864,140.06,4,brazil
16709,16709,22mK3JHgM6ATUkfI7BHemg,Wolfgang Amadeus Mozart;Danielle Laval,Mozart - Inspiring Classics,"9 Variations on a Minuet by J.P. Duport in D, K.573: 3. Variation II",5,62280,False,0.277,0.177,2,-19.688,1,0.0348,0.974,0.981,0.228,0.85,142.908,3,classical
34390,34390,2yEi49EFQdtO8EkPkJ0G5U,J.J. Cale,On air 70's Hits,Cocaine,0,172066,False,0.797,0.496,6,-10.054,1,0.0382,0.396,0.111,0.149,0.587,103.703,4,folk
101104,101104,7LsPFCJwUkyQEAP69AaNYb,Traditional;Christoph Israel;Swonderful Orchestra;Catherine Larsen-Maguire,Classical Christmas,"Still, still, still - Instrumental",0,165960,False,0.22,0.0773,5,-17.171,1,0.0318,0.955,0.452,0.189,0.0811,74.141,4,sleep
36094,36094,4sm26CYtyVGsBHKoe59KFz,Louane,Christmas Songs 2022,Santa Claus Is Coming To Town,0,165067,False,0.558,0.522,6,-5.573,1,0.0379,0.801,1.44e-06,0.172,0.404,122.076,4,french
54419,54419,0hVoGcQfWl7KnAhi7cpXC3,dreissk,State of Decay 2 (Original Game Soundtrack),New Hope,11,206869,False,0.0717,0.459,6,-16.526,1,0.0622,0.738,0.931,0.0925,0.0356,185.643,4,idm
102621,102621,6Td37HXpeCVelczrLcg73L,Prateek Kuhad,The Way That Lovers Do,Full Time Lover,37,95000,False,0.541,0.254,9,-10.966,1,0.0387,0.929,0.000325,0.101,0.251,187.857,4,songwriter
46528,46528,2mWIEU9qfnoTgUEMnUzLaJ,Partyraiser;Destructive Tendencies,Sound Becomes One,Sound Becomes One - Video & MoH,20,414034,False,0.25,0.872,9,-5.39,1,0.0522,0.0923,0.000228,0.0943,0.0396,91.824,4,happy
75255,75255,7Ij1B22a0APAMo972a9KH1,Yanni,Yanni Live!: The Concert Event,Prelude (Live),39,321133,False,0.127,0.204,11,-14.33,0,0.042,0.968,0.455,0.243,0.0397,84.345,3,new-age
19870,19870,1Km9uekyhNf8LzAHflscWg,Upchurch,Hideas: The Album,Hideas 9,43,182122,True,0.942,0.76,10,-6.886,0,0.163,0.0648,5.79e-05,0.134,0.37,110.036,4,country
100274,100274,71qTAkJuksr1M9Vekg8UiL,Broilers,Puro Amor,Alter Geist,38,172306,False,0.609,0.859,1,-3.965,1,0.0287,0.00403,9.69e-06,0.0735,0.294,132.02,4,ska
22710,22710,0di1fFxZ2v814evMbAvnzI,Aversions Crown,Tyrant,Earth Steriliser,21,212613,False,0.447,0.983,7,-2.892,1,0.175,0.000231,0.845,0.107,0.0558,140.026,4,death-metal
44775,44775,7v0mtl6oInUtHOmTk2b0gC,Foo Fighters,Wasting Light,Rope,61,259026,False,0.507,0.728,11,-4.874,0,0.0382,2.52e-05,7.41e-05,0.0725,0.535,138.19,4,grunge
64495,64495,3GitsRPchZRDyXlE4Aiyml,Antônio Carlos Jobim;Herbie Mann;João Gilberto,Chill in Brazil,Bolinha de papel,0,79000,False,0.797,0.415,5,-14.557,0,0.0514,0.881,0.0,0.0873,0.965,113.42,3,jazz
9023,9023,2YOZHcypOnfbG5cfsSpW4N,Marcelo Markes;Sarah Beatriz,Redentor,Redentor,58,382272,False,0.43,0.706,0,-7.743,1,0.0538,0.235,0.0,0.107,0.085,131.816,4,brazil
110183,110183,2HXX7sAKE71YbJ5Wysju9e,Armin van Buuren;Blasterjaxx;24h,Superman,Superman,61,204250,False,0.403,0.884,6,-6.25,0,0.126,0.0115,6.92e-05,0.805,0.436,103.501,3,trance
2642,2642,3eUOVnvVw9ntGUqJmHKF1J,Os Paralamas Do Sucesso,Nove Luas,Lourinha Bombril,47,158933,False,0.615,0.907,7,-9.234,1,0.042,0.0194,5.59e-05,0.279,0.8,168.459,4,alt-rock
52367,52367,4URpvnAgMxnWgjqalOPuUG,George Jones,More Starday & Musicor Originals,Open Pit Mine,14,191760,False,0.537,0.294,7,-15.127,1,0.0327,0.875,0.000255,0.0973,0.457,119.889,3,honky-tonk
19560,19560,1KAx9cgcFiavMltMk6MeMr,Hunter Hayes,Happy Commute,Tattoo - UK Pop Mix,0,201475,False,0.443,0.9,0,-4.294,0,0.0589,0.0102,1.36e-06,0.16,0.72,194.038,4,country
7990,7990,0uiQQlDpytEw0HXD1Xp0Bp,Leftover Salmon,Something Higher,Winter's Gone,21,207600,False,0.532,0.927,0,-6.416,1,0.0334,0.217,0.0263,0.348,0.943,129.952,4,bluegrass
437,437,674WNL7f5Xo8XxtipzB3ao,The Mayries,#Acoustic #2,Heaven Is a Place on Earth,56,193333,False,0.634,0.176,0,-14.703,1,0.0307,0.931,1.6e-06,0.136,0.335,107.974,4,acoustic
52448,52448,48PInN8dqODOipDVE0k9HE,Faron Young,The Complete Capitol Hits Of Faron Young,I Hear You Talkin',14,128960,False,0.589,0.643,4,-11.424,1,0.0822,0.258,1.43e-05,0.153,0.863,90.732,4,honky-tonk
46814,46814,3ENEPCjq5Rn5ahTj03EYpv,Gammer;Becci,Look Back,Look Back - Original Mix,17,361411,False,0.504,0.86,0,-2.933,1,0.117,0.00316,1.1e-05,0.0603,0.173,169.923,4,happy
96741,96741,4kbS0Q8CUfZ6uhqbr4z3Tv,Zeca Pagodinho,Acústico Zeca Pagodinho 2 - Gafieira (Ao Vivo / Deluxe),Quando A Gira Girou - Ao Vivo No Rio De Janeiro / 2006,36,281693,False,0.523,0.726,2,-10.572,1,0.0906,0.734,1.13e-06,0.937,0.694,107.887,4,samba
80372,80372,1mjWhM7GQTTxJxg2F0iCRS,Armaan Malik;Rochak Kohli;Bappi Lahiri,"Dil Mein Ho Tum (From ""Cheat India"")","Dil Mein Ho Tum (From ""Cheat India"")",62,326765,False,0.608,0.653,8,-7.573,0,0.0427,0.507,0.000243,0.107,0.423,86.933,4,pop-film
56204,56204,755inykyaG4w22GWAsA3MX,Lonely God,Marlboro Nights,Marlboro Nights,76,68522,False,0.466,0.823,2,-6.635,1,0.311,0.00237,0.000321,0.332,0.782,175.797,4,indie-pop
112184,112184,2lR5EvBBNs4UHFvojb0q5k,Bahadır Sağlam,Sınırımız Gökyüzü,Sınırımız Gökyüzü,44,262402,False,0.404,0.719,5,-5.858,0,0.0522,0.487,0.0,0.209,0.668,165.667,4,turkish
34114,34114,7CoMBpPTwQi2wPT0U0Nr9b,Novo Amor,Birthplace,State Lines,73,208653,False,0.509,0.31,9,-10.623,1,0.0313,0.959,0.229,0.0963,0.151,137.474,3,folk
75102,75102,2wVM6KIEE3m6nlH8ftyQzH,Enigma,"Le Roi Est Mort, Vive Le Roi!",Shadows In Silence,45,261200,False,0.541,0.467,7,-16.06,0,0.0294,0.549,0.964,0.131,0.464,139.998,4,new-age
10432,10432,4pSj48vhbXwYvf2zbD1WJa,The Chemical Brothers,The Boxer,The Boxer - DFA Mix Edit,15,410160,False,0.714,0.892,7,-5.258,1,0.0425,0.0102,0.85,0.32,0.876,96.997,4,breakbeat
111939,111939,3VH4YebmRjZJWGRZSOjTw5,Morcheeba;Little Mountain,Blaze Away (Deluxe Version),It's Summertime - Little Mountain Remix,17,219000,False,0.668,0.305,9,-10.853,0,0.0271,0.849,0.000803,0.0703,0.488,106.99,4,trip-hop
56944,56944,1Vqp7VrSeMMzpg9JluibWA,Holly Humberstone,Best Alternative Pop Tunes,Haunted House,0,133226,False,0.366,0.269,9,-9.197,1,0.0439,0.871,0.0,0.101,0.238,127.523,4,indie-pop
63473,63473,65byhZ5ZXDoNm0EnskedHr,Shogo Hamada,The History of Shogo Hamada“Since 1975”,丘の上の愛,35,304000,False,0.635,0.5,2,-6.979,1,0.03,0.303,1.04e-05,0.136,0.208,80.926,4,j-rock
74202,74202,0BzRlHCiks2DGlfsEKy54f,TIAGO IORC,Reconstrução,Desconstrução,43,283787,False,0.653,0.238,3,-14.374,0,0.0549,0.105,0.000501,0.111,0.236,122.705,4,mpb
32335,32335,4v3sQZD49UxbmNZJUxSnab,Otnicka;Kaskeiyp,The Way,The Way,40,168994,False,0.592,0.887,2,-5.176,0,0.032,0.00325,0.429,0.101,0.196,92.005,4,electronic
71492,71492,5FcQcDHuwpzP70vhlCqVi2,Steppenwolf,Fiesta temática 60s,The Pusher,0,349826,False,0.508,0.47,0,-9.339,1,0.0262,0.201,0.0553,0.14,0.69,81.016,4,metal
71641,71641,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,metal
63337,63337,5CgkbROq94tTSnXnrfvtGH,ONE OK ROCK,Let Me Let You Go,Let Me Let You Go,59,180211,False,0.533,0.831,5,-3.696,1,0.0609,0.00804,0.0,0.0975,0.741,96.091,4,j-rock
35278,35278,7n84JnxvDiyrIVMvRpZmpe,Bell Marques,Só as Antigas (Ao Vivo),Selva Branca - Ao Vivo,43,259722,False,0.614,0.921,7,-5.697,0,0.0321,0.15,0.019,0.596,0.649,130.022,4,forro
14551,14551,422QSRjDkp8dBw3Yh24AUx,Super Simple Songs,Baby Shark & More Kids Songs,Peekaboo,53,84009,False,0.836,0.29,0,-8.008,1,0.0437,0.217,1.74e-05,0.16,0.922,135.113,4,children
78214,78214,2lXMgOXfdo10utjDYUlara,Brings,Karneval 2022 100%,Kölsche Jung - Party Edit,3,241800,False,0.586,0.992,8,-3.507,1,0.134,0.0128,0.0,0.383,0.375,138.059,4,party
34602,34602,5AqDdhaNbWDfEW6u4RvYWq,Faridkot,Ek,Laila,36,310906,False,0.574,0.735,0,-7.668,1,0.0346,0.244,0.0229,0.4,0.544,116.06,4,folk
2236,2236,0Hs9WwuAMYmMiIaaYLhE6i,No Doubt,Halloween Hits,Spiderwebs,1,266706,False,0.485,0.924,10,-4.046,1,0.0579,0.0373,1.62e-06,0.248,0.661,143.244,4,alt-rock
81073,81073,0ZHILXmUaVSLEOCWxPQ1ga,Tanishk Bagchi;Yasser Desai;Asees Kaur,"Makhna (From ""Drive"")",Makhna,74,183000,False,0.696,0.704,1,-7.876,1,0.0423,0.167,0.0,0.155,0.426,124.972,4,pop
48475,48475,5sG3G54H21hNfd5etlheoe,Rise Against,Endgame,Satellite,68,238573,False,0.387,0.94,5,-4.16,0,0.0528,0.00369,0.0,0.0759,0.444,134.876,4,hardcore
104319,104319,3z4XtoZVf8AOoR18Lnp7e1,Pablo Alborán;Aitana;Álvaro De Luna,Llueve sobre mojado,Llueve sobre mojado,65,228783,False,0.663,0.782,11,-4.519,0,0.1,0.00153,0.000848,0.121,0.611,145.077,4,spanish
36200,36200,49xgzcmtmEnsEDWSOMYWoD,M83,Junk,Solitude,57,363573,False,0.352,0.306,0,-7.872,0,0.0343,0.0721,0.494,0.122,0.0861,122.014,4,french
25570,25570,3HmU74RIPV2LgkjJUeU7Cd,Change,Magical Night (Greatest Hits Special Price),Hold Tight - Full Length Album Mix,32,268653,False,0.767,0.79,5,-5.495,0,0.0846,0.257,1.01e-06,0.152,0.876,115.03,5,disco
101210,101210,0ewmML0OGgvuGMcbW1ibru,Relaxing Music Therapy,Fireplace! Sound Effects: Ambient Noises,Fireplace: Winter,0,169622,False,0.306,0.661,10,-30.445,0,0.049,0.773,0.923,0.886,0.037,148.871,3,sleep
23154,23154,0Cv3w0j8YqO45I2Z4wwbzX,Mahmut Orhan;Irina Rimes,Schhh,Schhh,52,185689,False,0.557,0.712,6,-5.32,0,0.0358,0.328,3.69e-06,0.097,0.215,97.023,4,deep-house
107111,107111,5MoDQWMDMaAGDEiWsJfeCi,The Bangles,The Essential Bangles,Eternal Flame,68,238026,False,0.526,0.358,4,-7.239,0,0.0243,0.525,0.0,0.0942,0.399,78.989,3,synth-pop
49364,49364,6fI4CmY9vSqLGGbHV0uisL,Pavo,Scantraxx 079,Let's Go! - Original Mix,23,348986,False,0.617,0.988,0,-5.198,1,0.136,0.00277,0.827,0.0972,0.324,150.004,4,hardstyle
5930,5930,4CcLHdPVxsePAnX7NzfgxT,Jake Eaw,"Spring 2021 Anime Piano, Vol. 2",Hands Up To The Sky,45,80419,False,0.51,0.269,4,-18.953,1,0.0404,0.957,0.955,0.111,0.26,98.006,4,anime
46958,46958,1DOHF9dbKkTbl4ymd90pZt,Scott Brown;Plus System,Rock You Softly 05 / Fasten Your Seatbelt,Rock You Softly 05 - Original Mix,16,348484,False,0.267,0.823,3,-7.626,1,0.064,0.00131,0.00831,0.363,0.18,169.974,4,happy
100571,100571,5I6SRg8YURhshx7T4Bwc8m,Mimi Maura,Dias de Sol,Todos Los Dias de Sol,37,325440,False,0.69,0.488,2,-11.195,1,0.0434,0.0171,6.64e-06,0.098,0.529,81.986,4,ska
11623,11623,0DZr4tVoYT3rUJzm9w15Lg,YUNGBLUD,weird!,love song,52,240206,False,0.292,0.522,9,-5.526,1,0.0364,0.206,0.0,0.116,0.388,177.323,3,british
30620,30620,7wYbJEHoHnKdoQw7GcbjYe,Years & Years;Gryffin,Larga Vida al Electro,Desire - Gryffin Remix,0,268840,False,0.543,0.875,10,-5.069,0,0.0514,0.0622,0.0,0.157,0.415,122.058,4,edm
57849,57849,0lNlimM8wSUVyOVfqIFYex,Caloncho,Alternativo diferente latino,Somos Instantes,0,193426,False,0.797,0.403,11,-13.572,1,0.105,0.776,0.34,0.0972,0.664,74.997,4,indie
31737,31737,4Wy375MMykH82pUm8EN3iE,Oh Wonder,Herbststimmung,Better Now,0,198342,False,0.569,0.364,2,-11.099,1,0.052,0.75,0.00597,0.146,0.507,114.181,4,electro
44173,44173,3acBQxxlyb0jC2xqndDzSf,Chris Cornell,Carry On,"You Know My Name - From ""Casino Royale"" Soundtrack",60,240120,False,0.366,0.869,11,-3.316,0,0.0387,0.0207,0.0,0.254,0.384,138.051,4,grunge
1310,1310,2W8emJ02IeqnxsEHPHFWCZ,Thiago França,Na Gafieira,Um samba pra John Coltrane,23,100146,False,0.701,0.715,10,-7.829,0,0.0451,0.313,0.958,0.0418,0.774,139.733,4,afrobeat
75633,75633,2Q9Ntel8nLAYyATFH7fzLs,Dan Gibson's Solitudes,Dolphin Dreams,Carefree,22,366061,False,0.249,0.107,0,-24.753,1,0.0379,0.992,0.896,0.688,0.0534,129.351,4,new-age
28823,28823,6H8qW0UoLvVWFaE0sms6NK,GG Magree,My Wicked,My Wicked,42,233048,False,0.333,0.805,0,-4.376,1,0.0433,0.0856,0.0,0.285,0.175,163.969,4,dub
17749,17749,6pxKdowiSbl0XAtqIdyymQ,Glee Cast,Glee LGBTQIA+ Pride,I Wanna Dance With Somebody (Who Loves Me) (Glee Cast Version),16,242186,False,0.653,0.811,11,-5.433,1,0.0319,0.000612,2.86e-05,0.135,0.659,128.023,4,club
41745,41745,5eZRcKZwNQMUVwlgCeY8ny,Scary Bitches,Lesbian Vampyres From Outer Space,Necrofancy,22,293746,False,0.611,0.706,4,-8.106,0,0.0403,0.111,0.0,0.0944,0.392,140.036,4,goth
15934,15934,1KO29IUHcexH583hBewKof,Sam Wills,Breathe,Breathe,60,91773,False,0.504,0.173,9,-18.548,0,0.0318,0.987,0.0755,0.355,0.116,142.113,4,chill
42449,42449,6ILh2xWuqdpEMoAOzzBhRd,Napalm Death,Utopia Banished,Christening Of The Blind,14,201240,False,0.249,0.964,1,-10.204,1,0.0885,6.39e-06,0.167,0.353,0.245,105.347,4,grindcore
83508,83508,1S9DHKpS73KFVN7nnIql3f,Swedish House Mafia;The Weeknd,Dawn FM (Alternate World),Moth To A Flame (with The Weeknd),53,234000,False,0.542,0.659,8,-7.289,1,0.0389,0.00279,0.0,0.105,0.109,120.122,4,progressive-house
61119,61119,3pljfpGu4hBtNdtC9uQY88,Seiko Matsuda,SEIKO STORY〜80's HITS COLLECTION〜,旅立ちはフリージア,30,292160,False,0.736,0.854,6,-5.143,1,0.0295,0.26,0.0,0.147,0.728,130.903,4,j-idol
26806,26806,1n651qGmemcO0eieSX85rz,Cameron's Bedtime Classics,Alice in Wonderland,I'm Late,18,139673,False,0.332,0.319,10,-17.02,1,0.0466,0.968,0.854,0.103,0.0685,116.558,4,disney
35142,35142,2oihffHlGoEbDHgUttYsed,Banda Magníficos,Ao Vivo,Apaixonada - Ao Vivo,47,180600,False,0.546,0.916,5,-5.174,1,0.0798,0.0768,3.32e-06,0.185,0.579,108.473,4,forro
73017,73017,18MlLrfCkYOnKutil99GwY,NTO,Alter Ego,Alter Ego,52,444878,False,0.716,0.534,6,-9.327,1,0.0531,0.00729,0.74,0.0682,0.271,123.003,4,minimal-techno
9430,9430,2ZTSHv3PqWhqU4TN1i2z6W,Camila Holanda,Te Imitarei,Regaço Acolhedor,45,179828,False,0.328,0.309,2,-7.732,1,0.0276,0.867,0.0,0.0889,0.204,99.182,4,brazil
19533,19533,7ea2evBOZWG4277pXVuBhS,Ingrid Andress,Perfect Christmas Hits,Christmas Always Finds Me,0,200662,False,0.386,0.124,0,-9.736,1,0.0306,0.928,0.0,0.116,0.46,94.166,3,country
79651,79651,02kN88Xc8ks3JiKkGrMNpm,Hideyuki Hashimoto,Page,Page,57,128000,False,0.477,0.0493,11,-29.775,1,0.0366,0.985,0.952,0.102,0.201,76.017,1,piano
92460,92460,7DBHT8SI35z5I8sssBJ2WP,Elvis Presley,Always On My Mind (Rehearsal),Always On My Mind - Rehearsal,55,264680,False,0.502,0.463,7,-13.144,1,0.0434,0.726,0.00965,0.238,0.394,92.279,4,rockabilly
54294,54294,3loBcjKmFkcSV6fdKnSgMK,Casino Versus Japan,Whole Numbers Play The Basics,Making Lake Park In The Sun,14,231533,False,0.406,0.754,6,-9.114,1,0.0467,0.00562,0.965,0.116,0.0812,84.971,4,idm
83226,83226,7EgtvRAeOkfB5OeFgfGsWM,John De Sohn;Andrelli;Rasmus Hagen,Wasted Love,Wasted Love,60,195840,False,0.592,0.677,10,-8.263,1,0.0353,0.011,6.4e-06,0.0732,0.215,125.042,4,progressive-house
90401,90401,2IfE8FhnPPEBSS4rL1qhBb,Elvis Presley,Elvis 30 #1 Hits,Heartbreak Hotel,56,127960,False,0.694,0.295,9,-8.672,1,0.0611,0.843,1.42e-06,0.0856,0.729,93.577,4,rock-n-roll
9573,9573,6BO1F7s14ZehAecywx99G6,Jota Quest,Saideira Acústico Sessions,Todas as Janelas,47,267333,False,0.582,0.561,9,-7.068,1,0.0293,0.0687,2.13e-05,0.0829,0.412,82.969,4,brazil
110409,110409,4ZBPl8bv68teqVD2OFMFmy,Mandragora;Devochka,Aladin,Aladin - Original Mix,40,288750,False,0.785,0.542,2,-5.821,1,0.0526,0.0551,0.345,0.151,0.144,128.015,4,trance
20874,20874,2PkBAXnfavpSySBRWaoxjf,Becky Hill;David Guetta,Arbeitsmusik Herbst/Winter 2022/2023,Remember,0,161386,False,0.626,0.864,8,-3.12,1,0.0378,0.0682,0.0,0.087,0.555,123.833,4,dance
91527,91527,0ZbM1R59Myxx7VRyXDQkmi,The Cranberries,Halloween Party 2022,Zombie,2,307440,False,0.252,0.738,7,-5.326,1,0.0446,0.0145,0.000497,0.375,0.256,165.187,4,rock
105356,105356,0OSJchsd1chO0jAjgpfzvk,Trigober,Flower Shop,Flower Shop,32,186176,False,0.871,0.314,8,-13.762,1,0.357,0.276,0.885,0.062,0.679,135.999,4,study
101769,101769,0EtbnWBFsDcrUd7zFxnjLy,Rain for Deep Sleep,Loopable Autumn Rain for Bedtime Ambience,Gentle Rain Fall (Loopable),33,123234,False,0.141,0.999,5,-15.173,1,0.063,0.169,0.997,0.373,1e-05,102.914,3,sleep
48742,48742,48Fp2J0S17QMdcOFJNpUYV,Gangrena Gasosa,"Se Deus É 10, Satanás É 666","Se Deus É 10, Satanás É 666",32,202762,True,0.4,0.981,5,-4.683,0,0.335,0.00336,0.000332,0.277,0.12,180.096,4,hardcore
91264,91264,2UbVnbE5FH6008mAm6Mmgw,OneRepublic,Run,Run,76,169010,False,0.682,0.72,11,-8.173,0,0.0381,0.326,0.0,0.148,0.673,117.003,4,rock
24763,24763,3nBUDGHGpjJFYqsbnvfnyp,Juan Atkins,Fast Forward,I Love You,7,401273,False,0.866,0.285,0,-17.907,1,0.177,0.0159,0.0212,0.0574,0.466,119.968,4,detroit-techno
22804,22804,6ptIxIDLyhSizHXT84IyOs,In Element,Lyra,Adagio for Strings,36,217845,False,0.379,0.926,10,-9.116,0,0.123,0.00102,0.883,0.0877,0.0402,195.056,3,death-metal
104548,104548,4evhpYtMQKgHd5q24laOWB,Mägo de Oz,Finisterra Ópera Rock,Duerme - 2015,29,247693,False,0.238,0.837,2,-4.821,1,0.107,0.64,0.000225,0.101,0.0487,70.856,3,spanish
99644,99644,2GpBrAoCwt48fxjgjlzMd4,Eagles,Hell Freezes Over (Remaster 2018),"Hotel California - Live On MTV, 1994",65,432040,False,0.55,0.49,2,-10.732,1,0.0572,0.368,9.96e-05,0.917,0.609,74.656,4,singer-songwriter
53170,53170,10H73uxnyBpBdBXJxK8OVO,Becky Hill;Joel Corry,Your Perfect Soundtrack,HISTORY,5,176609,True,0.674,0.86,8,-3.318,1,0.0369,0.155,3.21e-06,0.359,0.771,122.975,4,house
33907,33907,4MUDfWDyMDUJ8Qhe855G7D,cøzybøy,dispøsed,what did yøu think i meant when i said i løve yøu,53,181894,True,0.6,0.537,5,-9.81,0,0.0258,0.112,8.19e-05,0.109,0.446,94.992,4,emo
61159,61159,4QcD6KuxPYx30A4oEMVbiR,Momoiro Clover Z,桃も十、番茶も出花,ももいろパンチ,26,263692,False,0.603,0.909,6,-2.479,0,0.0421,0.0235,0.0,0.314,0.769,143.998,4,j-idol
98529,98529,65nD11y4W6hXok6gmu2jNy,SMASH Cast;Megan Hilty;Will Chase,BOMBSHELL,Mr. & Mrs. Smith (SMASH Cast Version) (feat. Megan Hilty & Will Chase),24,214560,False,0.491,0.184,0,-14.385,1,0.0447,0.923,0.0,0.133,0.278,122.946,4,show-tunes
86964,86964,3DLPg2D9Q6XZ4RlUU9B00r,PXNDX,Bonanza,"Ilusión, Oh ilusión",36,291280,False,0.345,0.622,8,-5.065,1,0.0293,0.0272,0.000155,0.0942,0.429,147.943,4,punk
46975,46975,64Vi8Wd0f0Nt62bC34BKqr,Tha Playah;Evil Activities,Evil's Greatest Activities,Imperial,16,290245,False,0.529,0.952,6,-4.59,0,0.106,0.102,0.0291,0.0816,0.643,165.011,4,happy
45802,45802,4E0pCVwsSnYcxcKpp0wf8Q,Andreas Borkental,Kohala,Olomana,44,159735,False,0.617,0.0961,6,-16.523,0,0.0637,0.993,0.947,0.109,0.188,91.331,4,guitar
5358,5358,6xUBXdVdzs50AvqARndD1A,FLOW,COLORS,COLORS -CODE GEASS OPENING MIX-,53,93786,False,0.524,0.815,1,-5.414,1,0.0369,0.0482,0.0,0.122,0.638,136.072,4,anime
69690,69690,1Un2QYQRdmLi35BOLjejvJ,Kester,Yeshurajan - Malayalam Christian Devotional Songs,Kumbittaraadhichidaam,23,496458,False,0.531,0.496,2,-7.822,0,0.029,0.272,8.09e-06,0.0856,0.35,141.882,4,malay
18598,18598,3XzQcuKehx4NK0i2dj1k76,Kathleen Madigan,Gone Madigan,"No Hope, Mormon Tour",22,332865,True,0.59,0.799,6,-5.524,0,0.905,0.865,0.0,0.722,0.617,93.167,4,comedy
18407,18407,5u9Ba9GpbdFcU3HLhAzUkX,Aaron Wilburn,Is That What You're Wearing?,It's Been Dry In Oklahoma,24,66333,False,0.461,0.941,5,-11.75,1,0.896,0.718,0.0,0.967,0.2,79.891,5,comedy
79012,79012,4Cp1G28atULvUeanW3vomY,OneRepublic,Arbeitsmusik Herbst/Winter 2022/2023,Sunshine,0,163854,False,0.697,0.875,5,-4.621,1,0.034,0.137,0.0,0.28,0.774,140.069,4,piano
103216,103216,3amlmVUPqwrmQwNzx4KSx1,Pink Sweat$;Tori Kelly,Music for Rainy Days,Real Thing,0,195368,False,0.615,0.322,1,-10.408,1,0.0282,0.77,3.39e-05,0.11,0.256,113.064,4,soul
63151,63151,7cAexYA1vH6srKeIuKySud,Kazuya Yoshii,超絶☆ダイナミック!,超絶☆ダイナミック!,54,216533,False,0.427,0.966,7,-2.69,1,0.047,0.000192,0.0,0.303,0.503,95.962,4,j-rock
24477,24477,2xeXLuW9d7i0QSdr7GDuQn,Kenny Larkin;Ben Klock,Glob - Remixes,Glob - Ben Klock Remix 1,8,404720,False,0.854,0.667,10,-12.485,0,0.118,0.00798,0.937,0.0584,0.552,125.008,4,detroit-techno
21478,21478,3PnkEOvEKu7s2qQJ5mHpNl,Wande Coal,Come My Way,Come My Way,57,208718,False,0.9,0.762,2,-5.035,1,0.0372,0.742,0.00246,0.0681,0.802,113.006,4,dancehall
92071,92071,6QUUUfdM8ivwzTgnHTdzCz,Brenda Lee,Classic Christmas Music 2022,Rockin' Around The Christmas Tree,0,123453,False,0.631,0.569,5,-5.956,0,0.0438,0.728,0.0,0.27,0.874,71.078,4,rockabilly
95400,95400,0k1hbeZodoEw34FAdbh8xM,El Gran Combo De Puerto Rico,Aqui No Se Sienta Nadie!,Brujeria,65,205813,False,0.795,0.623,7,-5.375,1,0.0461,0.565,1.09e-05,0.062,0.96,93.03,4,salsa
40273,40273,0bTeNbDzGLsRRcHpk66HAe,Fernandinho,Santo (ao Vivo),Eu Vou Amanhecer - Ao Vivo,43,348692,False,0.543,0.739,11,-7.16,0,0.0393,0.00531,1.65e-06,0.104,0.293,67.512,4,gospel
74119,74119,7hNyAHE2VsZt7gawcaO5Ji,Nando Reis;Ana Vilela,Laços,Laços,47,240585,False,0.602,0.889,7,-6.072,1,0.0717,0.15,3.31e-05,0.3,0.408,137.986,4,mpb
27046,27046,19zfDfOFMFkQ5RfL3FfR4Z,Chase & Status;Tempa T,No More Idols (Platinum Edition),Hypest Hype,26,209440,False,0.597,0.953,2,-3.443,1,0.105,0.00138,1.33e-05,0.0813,0.515,140.14,4,drum-and-bass
73159,73159,3sAatKUX1OkCIAkopdMRTU,Christian Löffler;Mohna,Haul,Haul - Radio Edit,52,217134,False,0.615,0.417,11,-15.441,0,0.0373,0.287,0.862,0.215,0.117,117.982,4,minimal-techno
24426,24426,0T7qzA2uEabyRBFbmeL4bC,Rhythim Is Rhythim;Derrick May;Mayday,Innovator - Soundtrack For The Tenth Planet,Hand Over Hand,7,501134,False,0.646,0.896,8,-8.799,0,0.0336,0.0284,0.876,0.124,0.951,127.415,4,detroit-techno
